RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
1290,Orange County,New York,154,274500,273500,275000,278400,273200,259900,249700,247700,242700,240100,237500,238200,243600,245000,252200,250400,244200,231800,219200,218200,216700,222500,221800,220400,222200,223800,226200,221500,213100,216800,219100,222600,213800,214200,219600,227600,227500,230500,227100,225000,211700,211000,209700,213700,209100,209700,214400,220800,227300,224600,226600,216100,214700,201600,200500,202400,204500,212600,205000,206200,206200,214400,223400,223900,225100,220600,211800,207500,206200,210100,200100,200000,191300,200100,198000,201400,204300,203100,207700,202200,201200,195800,196200,203300,206500,214000,204400,201000,194200,199300,201700,201100,200200,199800,197900,196700,197100,203200,207100,208400,203800,205800,207600,212300,204500,204600,204700,212700,212700,213500,209900,211800,211300,215000,213900,216700,220900,225100,227500,226700,221500,220600,225700,235300,237100,235500,237200,236300,234700,228700,228600,232900,239400,245800,246700,254700,254000,253300,
904,Butler County,Ohio,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124200,126400,125800,131100,131300,132200,129600,134200,137600,140100,137800,137900,138900,136600,131300,121500,121900,127600,135500,137300,135400,137000,140100,143700,140600,141600,142700,147400,148600,146000,146600,146000,150000,146800,147100,147100,153500,155100,158900,165200,162200,158800,152600,155000,154500,155300,156100,155600,159500,160200,163900,162500,166800,167100,168000,162500,158500,157000,158900,161100,164500,168800,174200,170200,165000,160900,163400,166400,168400,177600,
1201,Mercer County,New Jersey,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200600,194700,205500,204700,223200,226200,226300,214400,211400,203400,193700,188600,192500,199200,203800,214400,226600,226300,217600,211600,202700,204300,206400,212400,211300,205000,215900,214300,220500,209600,209500,202300,212800,213500,218300,213200,217000,215500,212000,215600,210100,217000,208000,220200,217600,220300,217500,223300,221000,207800,204700,213200,221300,218500,229000,226800,224300,213000,219800,221600,216900,212600,204200,199300,203700,210800,216500,207200,201200,200700,204300,206200,202900,201300,202200,198500,194300,194500,202000,210800,210100,204800,198300,198100,202600,204600,208200,203700,213200,208900,210200,196200,192100,203200,202900,203400,192700,191100,193400,197400,203400,204500,208400,210400,215300,208400,208500,205600,214000
3200,Westmoreland County,Pennsylvania,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111300,109300,109200,114100,112800,111200,107300,106600,104900,103000,108800,114400,117800,111800,108900,105900,108700,111200,114200,115800,108500,110000,107200,110600,116000,117600,121200,114200,113300,113700,113800,112500,112000,115900,117200,116800,111800,112900,113500,115400,116500,115300,116400,114500,116100,114500,117500,125100,128400,125900,116700,116200,117500,117300,117200,120300,122800,123400,121500,122800,124100,126000,124300,124300,124000,120300,119200,116200,119000,123700,131600,142700,140400,135300,124600,121600,120300,121500,121400
3223,Saint Charles County,Missouri,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183600,182500,181800,181800,183500,185200,185600,185300,185000,184700,183200,182800,182700,182700,183700,185100,186500,187000,190400,191300,192100,191500,192800,193800,194600,197800,195500,198800,196700,201200,200700,201700,203300,204500,202700,205400,206300,214200,215400,220700,224000,225300,226800,227300,230200,227900,227300,225400,228900,227000
367,Allen County,Indiana,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118000,119000,120900,120200,120500,119000,120300,117500,118000,118100,118900,120000,122100,124400,123600,123700,123300,117400,117500,118800,127500,128900,130000,129600,127800,125900,125400,127800,130300,131900,129200,131600,131900,131800,128700,129700,130800,130400,130500,131300,132700,132100,135200,139800,140900,140800,138500,137800,138000,138800,140700,142800,143400,144400,145000,147200,144500,147300,148400,156100,154500,155000,152600,155000,155400
231,Lane County,Oregon,160,231400,228400,224400,219800,223300,222000,220400,215700,213400,213200,214100,219500,223200,215700,205800,198200,203900,202500,201700,197300,198700,201900,206400,209800,208300,203900,199700,196100,195800,196400,200400,199200,195300,195300,187500,184200,177300,176000,175100,173700,180200,183900,181700,173300,174500,178300,183100,179400,175200,170200,170300,172500,178800,178100,180700,182700,186300,186400,186900,187900,186500,192500,196400,204800,204800,208700,207500,205000,203000,202900,208900,210400,210100,206800,207700,209300,208900,205300,204900,206300,211900,215600,215700,210600,211700,213100,214700,212400,215300,218100,217500,218200,217500,220900,222100,225800,227600,227300,229100,228000,229200,228200,231700,235200,238100,239900,240600,243700,246200,246300,248200,247300,249100,252000,257500,260900,261500,258800,259700,265800,269100,272900,268200,273200,275300,280500,281600,281300,278200,283500,285300,294500,289800,290700,284400,286000,288600,293800,295800
1712,Forsyth County,North Carolina,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122900,126600,121800,117500,115800,122700,125500,125000,123400,123400,123100,127200,129200,131900,131300,129700,127600,127200,134900,133100,131200,124500,130400,126800,128600,124800,126400,125600,126800,131900,133600,137300,138900,140700,138200,137700,138000,137400,136900,137000,138800,138500,139200,138400,140800,141300,145500,145200,145300,143100,144700,147400,149400,148500,147900,147900,149600,152300,155600,158000,156200,150800,150900,150900,153400,156000,162400,166600,166500
2897,Charleston County,South Carolina,162,220900,217900,227300,234600,235300,234400,230300,238200,229800,227500,220800,226000,228300,222200,215100,217600,221800,231000,223200,219600,216700,220100,252200,250700,253900,236900,231800,228300,221400,233000,241200,241500,245300,238700,238900,250100,244300,232900,209800,215200,219500,223200,219200,218300,219800,226900,226800,219600,211000,205900,219200,244100,259600,255800,237700,231900,235000,243400,248000,246600,246000,244700,242000,244100,252300,267100,274200,270600,266800,259500,259300,250800,252800,256900,260900,257900,254200,252000,253300,255700,270800,266100,265500,257500,256900,261600,261400,268500,266300,271300,274500,277900,274800,276900,272500,271500,271900,273400,280200,278000,279200,274100,275800,282400,276100,278100,279900,288000,284000,278700,280700,292000,300000,301300,292100,286200,289700,301600,313200,321000,322400,323200,318300,314900,310000,308700,307400,304100,300100,299700,301400,305900,296700,298300,299100,314100,312500,316200,
1146,Lehigh County,Pennsylvania,163,190400,185200,177500,173000,169300,167800,165900,163300,163100,164400,167200,173800,175700,172700,166500,163200,166000,162400,163000,159600,161100,163700,166000,170900,168600,170400,165000,161600,159500,156400,156600,155100,158400,161700,159500,164100,158800,155400,149000,147000,144900,140100,144300,149200,152700,153300,159200,155200,150800,144700,149100,145900,147400,147100,153400,154600,156000,159600,156700,157400,148800,147400,146500,150700,152800,153600,154000,153700,152100,150800,147600,154100,150800,152900,147900,150700,153100,154100,156800,155800,156700,154600,155900,146500,148200,143100,150600,151200,156500,154700,153000,152800,153100,156000,150400,153800,155500,161800,159900,160200,160100,162000,161200,162500,164100,163800,163700,162300,162400,164200,163700,165800,162800,164000,162300,163700,162800,167000,171000,173200,176500,177500,178300,171200,168800,168900,170100,171900,172400,174800,175600,183900,185600,188100,180900,178700,176700,179600,
1325,Placer County,California,164,363800,358700,341400,332600,327500,326200,325500,316900,314900,310100,302200,301000,293300,293800,283400,278900,280100,287200,292500,294100,295500,292500,291700,288400,291700,291200,281100,273100,271800,275600,280100,277300,275100,269900,264900,266100,261800,259300,250700,252500,250500,255100,257400,258400,262800,266400,270100,262800,259100,263100,270300,272300,276000,278800,289900,292100,302200,301100,301800,300200,306300,321400,329100,338400,343500,347900,349600,348200,353000,358900,359100,363500,358300,359500,357700,360300,364300,365600,372900,377700,375700,379400,377600,379600,374500,375800,377700,378600,378500,381200,380900,382900,386600,391200,398600,403000,405900,404600,403500,402600,406500,410900,416000,422300,424700,428100,425800,427900,429800,433600,436100,440200,439900,441400,443800,446300,447400,449700,454100,459200,462900,468000,473300,476000,477800,472200,470000,465200,468400,472500,476600,485500,484700,489800,491200,496700,492500,485500,
2869,Washtenaw County,Michigan,165,186300,183600,179000,177800,177900,176600,172000,169300,168100,168300,157800,142500,129100,125400,126300,132200,138400,147100,147700,143300,143300,143300,148100,142000,137500,137900,140100,149100,147300,151100,153300,155200,155300,150400,148100,142000,136900,130800,134500,144300,158300,160300,153800,153300,151700,155300,144100,136500,136300,141900,153800,160100,168400,170400,171400,168200,177900,179900,186800,173600,169800,164800,175700,178800,183600,186100,191400,197900,199800,199300,196200,189600,182800,186500,188700,195900,194000,196400,202600,200400,199900,195700,198100,203900,208000,209300,206000,205800,212100,214900,212400,206900,204100,219000,217400,219200,208000,216500,221400,223300,217500,218400,215600,224100,228500,238500,241200,246500,242400,238200,234000,237200,239800,239000,236900,238100,241200,241200,243200,247100,257100,260400,260400,255700,258400,258000,258400,259500,261500,266300,259800,254800,258400,265200,271800,267800,261800,257800,
1953,Orleans Parish,Louisiana,166,116000,115300,122300,121300,128400,134400,137900,133000,120600,122700,127100,130200,123100,117900,126700,130600,138400,136500,142500,147500,152200,147700,139600,121500,127700,131300,151600,145300,139800,128600,127400,138000,140400,153000,147800,146200,127600,117400,114500,121100,126000,126700,123200,121000,131700,130800,131200,125900,130600,138100,150400,156200,157200,160500,160100,163900,153000,149400,151600,154700,162800,162800,162100,162000,167800,172600,176100,175800,175800,168800,165000,163900,174200,177100,177000,173000,173900,182500,182600,182600,180400,186800,179600,181800,184400,193300,190100,197100,195600,193800,196300,211900,224600,216000,212000,204100,196500,197300,208400,221500,220500,213800,216200,209100,213000,217200,233400,236900,235900,234900,240300,235500,236300,228000,226600,218200,211200,230400,233000,248500,231700,229600,223800,234400,235800,241300,223200,228600,226600,247400,247600,244400,230400,224200,234900,238800,240200,234900,
2323,Hamilton County,Tennessee,167,131400,130500,126900,125800,125300,123700,123100,127200,127000,122800,117700,120900,125000,128200,121900,121800,120000,122100,120700,122800,126700,125500,124300,120900,124300,125600,126700,124900,120700,121200,120000,125400,129100,131500,127100,126400,133000,135000,133100,124700,124400,121200,125400,130000,128700,127900,120900,128100,128000,131600,126600,127400,127100,129400,127300,134800,134900,135500,129000,126100,125400,126800,132600,135400,136700,137700,136800,135800,135800,138800,138300,141300,141400,141200,138800,138100,141700,142300,146400,148100,151100,150000,149600,149500,150400,155100,156200,154900,153100,153300,155200,151100,149300,150900,155800,158500,157200,155100,158600,162300,165400,165100,168800,173600,174200,170200,166800,167600,175800,180200,178800,177800,174900,178500,176000,178300,179600,183400,187500,187700,191200,187600,181800,180000,180000,184800,182600,188500,193500,196800,199300,199500,203600,204000,202900,200200,199600,198300,195300
1894,Madison County,Alabama,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141400,143700,145400,146100,149700,155200,157400,154400,150200,147400,147700,149300,150100,147500,144600,146400,149500,152100,155000,161500,169400,170300,174100,178400,188800,183200,173700,163000,162500,166300,168000,170500,168700,167300,171600,176000,181700,179900,178900,176000,178900,185300
1161,Marion County,Florida,169,147800,144200,139000,138300,134600,129400,126900,125300,126200,124000,119800,117800,112000,111200,109400,109600,107300,103700,101100,98700,95700,98900,100500,102800,98500,96300,93100,91400,85900,81700,80000,80200,82100,82200,83900,83500,82000,78800,79200,79200,78500,78300,79300,79500,82400,85300,86300,85100,84400,91100,92300,90900,88100,86800,89600,90100,94100,94000,93100,90100,90000,90800,89200,90700,90900,93500,93800,96100,95800,93900,90500,91200,90300,90400,90400,93400,94500,93900,91000,88900,88200,91000,93600,95400,96800,98500,99000,98200,97700,99700,102900,103200,102500,103300,105200,105700,107300,108900,113600,113400,115600,112400,112700,114100,118900,121600,122900,122400,122500,122800,123800,126600,127500,128100,129000,130800,135100,135500,137400,137900,139700,138000,137600,135400,136000,137400,139600,142100,145800,150800,155400,155300,151800,148400,148500,152600,153700,153600,151000
373,Anoka County,Minnesota,170,202200,196700,195300,190300,188000,187800,187700,189400,185700,182300,173100,171000,171700,174700,171400,169600,166700,166900,166900,168700,170500,171300,173000,171000,169400,162300,161000,158900,160300,156400,154100,154900,156000,160100,157600,160000,155000,144200,135700,132700,139200,141300,141200,143000,142400,141000,143500,140600,137200,134200,140900,149600,152700,152900,153700,154300,159400,159600,160400,153800,157100,158800,163600,166700,170900,174500,176000,178000,179400,179000,178100,179500,177500,178600,179000,183500,182900,185500,183000,185100,187000,189600,191300,193500,197300,200100,197700,197400,198100,198400,199300,195800,197400,199700,208600,208300,209100,206000,209400,211200,212000,212200,211900,213100,213900,215300,216800,218500,219500,217900,218300,218000,220300,220500,223000,224100,225700,228800,234100,236000,234100,232000,235700,238900,238700,238600,234600,238600,238000,242400,242200,244600,245600,248800,248600,251900,249300,253700,
2552,Somerset County,New Jersey,171,368000,367300,365800,341800,333600,330200,340500,339800,345100,351000,352900,342300,333800,333500,324600,321600,319800,328800,331900,330500,328700,334600,328000,338400,331500,346200,343100,340700,346900,357800,359700,350100,347700,347200,345100,356000,348500,368000,352800,366800,353800,360600,355500,355200,342300,346100,333300,320700,304400,320200,345700,359100,356700,343300,344600,338300,337000,331700,332500,340100,340200,334000,327500,337500,353900,355600,354000,352000,359400,357400,355300,352300,347600,346100,346800,351900,344800,354900,362600,366900,354500,348200,347300,336100,334000,332100,331800,326200,334600,346300,364900,360800,355000,337500,337600,329100,335100,330900,345200,352000,350600,345700,332000,330100,330900,334700,335800,341700,344500,351300,346500,340300,339200,340700,338300,334300,334400,342000,344000,343700,346800,355900,361500,359000,348700,345300,353100,349300,351900,346200,359900,355200,357200,354000,359500,357400,355300,355000,
1916,Manatee County,Florida,172,229400,227400,224200,222300,217300,219700,212900,202200,184700,174700,173800,172700,166100,158600,153800,154600,157000,164700,167100,162800,159300,162700,165600,169700,166600,168000,162100,159700,153000,149000,146200,143400,139100,140800,143700,150200,147000,150300,144900,143500,142300,144500,152500,146200,140400,135400,141200,147400,146200,148900,149500,150900,151400,155900,158900,154400,150900,150900,151500,151100,154700,162700,170300,175800,175400,175700,171700,174600,173000,173700,172300,175800,177600,180000,178800,181900,182700,185200,185900,184100,188600,188900,192700,194500,199900,204100,207200,207200,210200,211200,215900,217700,219900,221100,225900,224800,222700,221600,224500,228900,232100,233300,233000,233200,229000,230400,232000,238400,239500,238000,238700,239600,241100,242500,242900,240700,240600,244200,247500,255800,255900,261600,255000,253300,251000,252500,254800,248100,247300,256000,267900,275200,271000,271900,267700,267900,262600,263800,269300
